1,,プロローグ,旅人ニコラス,赤,人狼CO,旅:人狼CO ,.,.,,,,
122,111,2日目,宿屋の女主人レジーナ,白,Over,,.,.,,,,
123,112,2日目,木こりトーマス,白,Over,,.,.,,,,
124,113,2日目,行商人アルビン,白,Over,,.,.,,,,
125,114,2日目,司書クララ,白,Over,,.,.,,,,
126,,2日目,投票,灰,投票,兵:神 神:老 樵:修 羊:修 兵:神 神:老 書:修 宿:修 屋:修 商:宿 旅:宿 老:修 修:宿 ,.,.,,,,
127,,2日目,処刑結果,白,処刑結果,シスターフリーデル,.,.,,,,
128,,2日目,旅人ニコラス,赤,襲撃希望 ,襲撃意思:商,.,.,,,,
129,,2日目,旅人ニコラス,赤,Over,,.,.,,,,
130,,2日目,行商人アルビン,灰,占い,商:書:人間,.,.,,,,
131,,2日目,襲撃結果,白,襲撃結果,行商人アルビン,.,.,,,,
132,115,3日目,老人モーリッツ,,Skip,,.,.,,,,
133,116,3日目,羊飼いカタリナ,,Skip,,.,.,,,,
134,117,3日目,宿屋の女主人レジーナ,,Skip,,.,.,,,,
135,118,3日目,旅人ニコラス,白,占い結果 ,兵:人間,.,.,,,,
136,119,3日目,負傷兵シモン,,Skip,,.,.,,,,
137,120,3日目,神父ジムゾン,,Skip,,.,.,,,,
138,121,3日目,負傷兵シモン,白,希望 ,,吊り希望:神.,.,,,,
139,122,3日目,神父ジムゾン,白,希望 ,,吊り希望:老.,.,,,,
140,123,3日目,パン屋オットー,,Skip,,.,.,,,,
141,124,3日目,司書クララ,,Skip,,.,.,,,,
142,125,3日目,木こりトーマス,,Skip,,.,.,,,,
143,126,3日目,司書クララ,白,希望 ,,吊り希望:樵.,.,,,,
144,127,3日目,老人モーリッツ,白,希望 ,,吊り希望:宿.,.,,,,
145,128,3日目,負傷兵シモン,白,考察 ,神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 神:人狼 樵:非村人 樵:非霊能者 樵:人狼寄り 羊:非村人 羊:非霊能者 羊:人狼寄り 年:非村人 年:非霊能者 年:人狼寄り 神:村人寄り 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 書:非村人 書:非霊能者 書:人狼寄り 宿:非村人 宿:非霊能者 宿:人狼寄り 青:非村人 青:非人狼 屋:非村人 屋:非霊能者 屋:人狼寄り 商:非村人 商:非人狼 旅:非村人 旅:人狼寄り 老:非村人 老:非霊能者 老:人狼寄り 修:非村人 修:非霊能者 修:人狼寄り ,.,.,,,,
146,129,3日目,負傷兵シモン,白,Over,,.,.,,,,
147,130,3日目,神父ジムゾン,白,考察 ,兵:非村人 兵:非霊能者 兵:人狼寄り 樵:非村人 樵:非霊能者 樵:人狼寄り 羊:非村人 羊:非霊能者 羊:人狼寄り 年:非村人 年:非霊能者 年:人狼寄り 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 書:非村人 書:非霊能者 書:人狼寄り 宿:非村人 宿:非霊能者 宿:人狼寄り 青:非村人 青:非人狼 屋:非村人 屋:非霊能者 屋:人狼寄り 商:非村人 商:非人狼 旅:非村人 旅:人狼寄り 老:非村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:人狼 修:非村人 修:非霊能者 修:人狼寄り ,.,.,,,,
148,131,3日目,木こりトーマス,白,希望 ,,吊り希望:宿.,.,,,,
149,132,3日目,パン屋オットー,白,希望 ,,吊り希望:宿.,.,,,,
150,133,3日目,宿屋の女主人レジーナ,白,希望 ,,吊り希望:神.,.,,,,
151,134,3日目,神父ジムゾン,白,Over,,.,.,,,,
152,135,3日目,羊飼いカタリナ,白,希望 ,,吊り希望:宿.,.,,,,
153,136,3日目,旅人ニコラス,白,希望 ,,吊り希望:宿.,.,,,,
154,137,3日目,神父ジムゾン,白,Over,,.,.,,,,
155,138,3日目,旅人ニコラス,白,考察 ,兵:非村人 兵:非人狼 神:非村人 神:非人狼 樵:非村人 樵:非霊能者 樵:人狼寄り 羊:非村人 羊:非霊能者 羊:人狼寄り 年:非村人 年:非占い師 年:非霊能者 年:非狩人 年:非狂人 年:人狼寄り 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 神:村人寄り 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 書:非村人 書:非霊能者 書:人狼寄り 宿:非村人 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:人狼寄り 青:非村人 青:霊能者寄り 青:非人狼 屋:非村人 屋:非霊能者 屋:人狼寄り 商:非村人 商:非人狼 老:非村人 老:非霊能者 老:人狼寄り 修:非村人 修:非霊能者 修:人狼寄り ,.,.,,,,
156,139,3日目,パン屋オットー,白,考察 ,兵:非村人 兵:非霊能者 兵:人狼寄り 神:非村人 神:非霊能者 神:人狼寄り 樵:非村人 樵:非霊能者 樵:人狼寄り 羊:非村人 羊:非霊能者 羊:人狼寄り 年:非村人 年:非占い師 年:非霊能者 年:非狩人 年:非狂人 年:人狼寄り 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 神:村人寄り 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 書:非村人 書:非霊能者 書:人狼寄り 宿:非村人 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:人狼寄り 青:非村人 青:霊能者寄り 青:非人狼 商:非村人 商:非人狼 旅:非村人 旅:人狼寄り 老:非村人 老:非霊能者 老:人狼寄り 修:非村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:人狼寄り ,.,.,,,,
157,140,3日目,羊飼いカタリナ,白,考察 ,兵:非村人 兵:非霊能者 兵:人狼寄り 神:非村人 神:非霊能者 神:人狼寄り 樵:非村人 樵:非霊能者 樵:人狼寄り 年:非村人 年:非占い師 年:非霊能者 年:非狩人 年:非狂人 年:人狼寄り 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 神:村人寄り 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 書:非村人 書:非霊能者 書:人狼寄り 宿:非村人 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:人狼寄り 青:非村人 青:霊能者寄り 青:非人狼 屋:非村人 屋:非霊能者 屋:人狼寄り 商:非村人 商:非人狼 旅:非村人 旅:人狼寄り 老:非村人 老:非霊能者 老:人狼寄り 修:非村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:人狼寄り ,.,.,,,,
158,141,3日目,木こりトーマス,白,考察 ,兵:非村人 兵:非霊能者 兵:人狼寄り 神:非村人 神:非霊能者 神:人狼寄り 羊:非村人 羊:非霊能者 羊:人狼寄り 年:非村人 年:非占い師 年:非霊能者 年:非狩人 年:非狂人 年:人狼寄り 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 神:村人寄り 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 書:非村人 書:非霊能者 書:人狼寄り 宿:非村人 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:人狼寄り 青:非村人 青:霊能者寄り 青:非人狼 屋:非村人 屋:非霊能者 屋:人狼寄り 商:非村人 商:非人狼 旅:非村人 旅:人狼寄り 老:非村人 老:非霊能者 老:人狼寄り 修:非村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:人狼寄り ,.,.,,,,
159,142,3日目,宿屋の女主人レジーナ,白,考察 ,兵:非村人 兵:非霊能者 兵:人狼寄り 神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 神:人狼寄り 樵:非村人 樵:非霊能者 樵:人狼寄り 羊:非村人 羊:非霊能者 羊:人狼寄り 年:非村人 年:非占い師 年:非霊能者 年:非狩人 年:非狂人 年:人狼寄り 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 神:村人寄り 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 書:非村人 書:非霊能者 書:人狼寄り 青:非村人 青:霊能者寄り 青:非人狼 屋:非村人 屋:非霊能者 屋:人狼寄り 商:非村人 商:非人狼 旅:非村人 旅:人狼寄り 老:非村人 老:非霊能者 老:人狼寄り 修:非村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:人狼寄り ,.,.,,,,
160,143,3日目,負傷兵シモン,白,Over,,.,.,,,,
161,144,3日目,司書クララ,白,考察 ,兵:村人 兵:占い師 兵:霊能者 兵:狩人 兵:狂人 兵:人狼 神:村人 神:占い師 神:霊能者 神:狩人 神:狂人 神:人狼 樵:村人 樵:非占い師 樵:非霊能者 樵:非狩人 樵:非狂人 樵:人狼 羊:村人 羊:占い師 羊:霊能者 羊:狩人 羊:狂人 羊:人狼 年:非村人 年:非占い師 年:霊能者 年:狩人 年:狂人 年:人狼 兵:村人 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:人狼 神:村人 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 神:人狼 宿:村人 宿:非占い師 宿:霊能者 宿:狩人 宿:狂人 宿:人狼 青:非村人 青:占い師 青:霊能者 青:狩人 青:狂人 青:非人狼 屋:村人 屋:占い師 屋:霊能者 屋:狩人 屋:狂人 屋:人狼 商:村人 商:占い師 商:霊能者 商:狩人 商:狂人 商:非人狼 旅:村人 旅:占い師 旅:霊能者 旅:狩人 旅:狂人 旅:人狼 老:村人 老:占い師 老:霊能者 老:狩人 老:狂人 老:人狼 修:非村人 修:占い師 修:霊能者 修:狩人 修:狂人 修:人狼 ,.,.,,,,
162,145,3日目,老人モーリッツ,白,考察 ,兵:非村人 兵:非霊能者 兵:人狼寄り 神:非村人 神:非霊能者 神:人狼寄り 樵:非村人 樵:非霊能者 樵:人狼寄り 羊:非村人 羊:非霊能者 羊:人狼寄り 年:非村人 年:非占い師 年:非霊能者 年:非狩人 年:非狂人 年:人狼寄り 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 神:村人寄り 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 書:非村人 書:非霊能者 書:人狼寄り 宿:非村人 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:人狼寄り 青:非村人 青:霊能者寄り 青:非人狼 屋:非村人 屋:非霊能者 屋:人狼寄り 商:非村人 商:非人狼 旅:非村人 旅:人狼寄り 修:非村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:人狼寄り ,.,.,,,,
163,146,3日目,宿屋の女主人レジーナ,白,Over,,.,.,,,,
164,147,3日目,羊飼いカタリナ,白,Over,,.,.,,,,
165,148,3日目,パン屋オットー,白,Over,,.,.,,,,
166,149,3日目,司書クララ,白,ライン ,,.,.ライン:年修 ,,,,
167,150,3日目,老人モーリッツ,白,Over,,.,.,,,,
168,151,3日目,木こりトーマス,白,Over,,.,.,,,,
169,152,3日目,旅人ニコラス,白,Over,,.,.,,,,
170,153,3日目,司書クララ,白,Over,,.,.,,,,
171,,3日目,投票,灰,投票,兵:神 神:老 樵:宿 羊:宿 兵:神 神:老 書:樵 宿:神 屋:宿 旅:宿 老:宿 ,.,.,,,,
172,,3日目,処刑結果,白,処刑結果,宿屋の女主人レジーナ,.,.,,,,
173,,3日目,旅人ニコラス,赤,襲撃希望 ,襲撃意思:神,.,.,,,,
174,,3日目,旅人ニコラス,赤,Over,,.,.,,,,
175,,3日目,襲撃結果,白,襲撃結果,神父ジムゾン,.,.,,,,
176,154,4日目,老人モーリッツ,,Skip,,.,.,,,,
177,155,4日目,羊飼いカタリナ,,Skip,,.,.,,,,
178,156,4日目,司書クララ,,Skip,,.,.,,,,
179,157,4日目,パン屋オットー,,Skip,,.,.,,,,
180,158,4日目,旅人ニコラス,白,占い結果 ,兵:人間,.,.,,,,
181,159,4日目,負傷兵シモン,,Skip,,.,.,,,,
182,160,4日目,木こりトーマス,,Skip,,.,.,,,,
183,161,4日目,負傷兵シモン,白,希望 ,,吊り希望:樵.,.,,,,
184,162,4日目,羊飼いカタリナ,白,希望 ,,吊り希望:樵.,.,,,,
185,163,4日目,負傷兵シモン,白,考察 ,神:非村人 神:非人狼 樵:非村人 樵:非占い師 樵:非霊能者 樵:非狩人 樵:非狂人 樵:人狼寄り 羊:非村人 羊:非霊能者 羊:人狼寄り 年:非村人 年:非霊能者 年:人狼寄り 神:村人寄り 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 書:非村人 書:非霊能者 書:人狼寄り 宿:非村人 宿:非霊能者 宿:人狼寄り 青:非村人 青:非人狼 屋:非村人 屋:非霊能者 屋:人狼寄り 商:非村人 商:非人狼 旅:非村人 旅:人狼寄り 老:非村人 老:非霊能者 老:人狼寄り 修:非村人 修:非霊能者 修:人狼寄り ,.,.,,,,
186,164,4日目,旅人ニコラス,白,希望 ,,吊り希望:樵.,.,,,,
187,165,4日目,老人モーリッツ,白,希望 ,,吊り希望:樵.,.,,,,
188,166,4日目,パン屋オットー,白,希望 ,,吊り希望:樵.,.,,,,
189,167,4日目,司書クララ,白,希望 ,,吊り希望:樵.,.,,,,
190,168,4日目,木こりトーマス,白,希望 ,,吊り希望:羊.,.,,,,
191,169,4日目,負傷兵シモン,白,Over,,.,.,,,,
192,170,4日目,負傷兵シモン,白,Over,,.,.,,,,
193,171,4日目,老人モーリッツ,白,考察 ,兵:非村人 兵:非霊能者 兵:人狼寄り 神:非村人 神:非人狼 樵:非村人 樵:非占い師 樵:非霊能者 樵:非狩人 樵:非狂人 樵:人狼寄り 羊:非村人 羊:非霊能者 羊:人狼寄り 年:非村人 年:非占い師 年:非霊能者 年:非狩人 年:非狂人 年:人狼寄り 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 神:村人寄り 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 書:非村人 書:非霊能者 書:人狼寄り 宿:非村人 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:人狼寄り 青:非村人 青:霊能者寄り 青:非人狼 屋:非村人 屋:非霊能者 屋:人狼寄り 商:非村人 商:非人狼 旅:非村人 旅:人狼寄り 修:非村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:人狼寄り ,.,.,,,,
194,172,4日目,木こりトーマス,白,考察 ,兵:非村人 兵:非霊能者 兵:人狼寄り 神:非村人 神:非人狼 羊:非村人 羊:非占い師 羊:非霊能者 羊:非狩人 羊:非狂人 羊:人狼寄り 年:非村人 年:非占い師 年:非霊能者 年:非狩人 年:非狂人 年:人狼寄り 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 神:村人寄り 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 書:非村人 書:非霊能者 書:人狼寄り 宿:非村人 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:人狼寄り 青:非村人 青:霊能者寄り 青:非人狼 屋:非村人 屋:非霊能者 屋:人狼寄り 商:非村人 商:非人狼 旅:非村人 旅:人狼寄り 老:非村人 老:非霊能者 老:人狼寄り 修:非村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:人狼寄り ,.,.,,,,
195,173,4日目,旅人ニコラス,白,考察 ,兵:非村人 兵:非人狼 神:非村人 神:非人狼 樵:非村人 樵:非占い師 樵:非霊能者 樵:非狩人 樵:非狂人 樵:人狼寄り 羊:非村人 羊:非霊能者 羊:人狼寄り 年:非村人 年:非占い師 年:非霊能者 年:非狩人 年:非狂人 年:人狼寄り 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 神:村人寄り 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 書:非村人 書:非霊能者 書:人狼寄り 宿:非村人 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:人狼寄り 青:非村人 青:霊能者寄り 青:非人狼 屋:非村人 屋:非霊能者 屋:人狼寄り 商:非村人 商:非人狼 老:非村人 老:非霊能者 老:人狼寄り 修:非村人 修:非霊能者 修:人狼寄り ,.,.,,,,
196,174,4日目,羊飼いカタリナ,白,考察 ,兵:非村人 兵:非霊能者 兵:人狼寄り 神:非村人 神:非人狼 樵:非村人 樵:非占い師 樵:非霊能者 樵:非狩人 樵:非狂人 樵:人狼寄り 年:非村人 年:非占い師 年:非霊能者 年:非狩人 年:非狂人 年:人狼寄り 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 神:村人寄り 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 書:非村人 書:非霊能者 書:人狼寄り 宿:非村人 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:人狼寄り 青:非村人 青:霊能者寄り 青:非人狼 屋:非村人 屋:非霊能者 屋:人狼寄り 商:非村人 商:非人狼 旅:非村人 旅:人狼寄り 老:非村人 老:非霊能者 老:人狼寄り 修:非村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:人狼寄り ,.,.,,,,
197,175,4日目,パン屋オットー,白,考察 ,兵:非村人 兵:非霊能者 兵:人狼寄り 神:非村人 神:非人狼 樵:非村人 樵:非占い師 樵:非霊能者 樵:非狩人 樵:非狂人 樵:人狼寄り 羊:非村人 羊:非霊能者 羊:人狼寄り 年:非村人 年:非占い師 年:非霊能者 年:非狩人 年:非狂人 年:人狼寄り 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 神:村人寄り 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 書:非村人 書:非霊能者 書:人狼寄り 宿:非村人 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:人狼寄り 青:非村人 青:霊能者寄り 青:非人狼 商:非村人 商:非人狼 旅:非村人 旅:人狼寄り 老:非村人 老:非霊能者 老:人狼寄り 修:非村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:人狼寄り ,.,.,,,,
198,176,4日目,司書クララ,白,考察 ,兵:村人 兵:占い師 兵:霊能者 兵:狩人 兵:狂人 兵:非人狼 神:村人 神:占い師 神:霊能者 神:狩人 神:狂人 神:非人狼 樵:村人 樵:非占い師 樵:非霊能者 樵:非狩人 樵:非狂人 樵:人狼 羊:村人 羊:占い師 羊:霊能者 羊:狩人 羊:狂人 羊:人狼 年:非村人 年:非占い師 年:霊能者 年:狩人 年:狂人 年:人狼 兵:村人 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:人狼 神:村人 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 神:人狼 宿:村人 宿:非占い師 宿:霊能者 宿:狩人 宿:狂人 宿:人狼 青:非村人 青:占い師 青:霊能者 青:狩人 青:狂人 青:非人狼 屋:村人 屋:占い師 屋:霊能者 屋:狩人 屋:狂人 屋:人狼 商:村人 商:占い師 商:霊能者 商:狩人 商:狂人 商:非人狼 旅:村人 旅:占い師 旅:霊能者 旅:狩人 旅:狂人 旅:人狼 老:村人 老:占い師 老:霊能者 老:狩人 老:狂人 老:人狼 修:非村人 修:非占い師 修:霊能者 修:狩人 修:狂人 修:人狼 ,.,.,,,,
199,177,4日目,羊飼いカタリナ,白,Over,,.,.,,,,
200,178,4日目,パン屋オットー,白,Over,,.,.,,,,
201,179,4日目,司書クララ,白,Over,,.,.,,,,
202,180,4日目,木こりトーマス,白,Over,,.,.,,,,
203,181,4日目,旅人ニコラス,白,Over,,.,.,,,,
204,182,4日目,老人モーリッツ,白,Over,,.,.,,,,
205,,4日目,投票,灰,投票,兵:樵 樵:羊 羊:樵 兵:樵 書:樵 屋:樵 旅:樵 老:樵 ,.,.,,,,
206,,4日目,処刑結果,白,処刑結果,木こりトーマス,.,.,,,,
207,,4日目,旅人ニコラス,赤,襲撃希望 ,襲撃意思:神,.,.,,,,
208,,4日目,旅人ニコラス,赤,Over,,.,.,,,,
209,,4日目,襲撃結果,白,襲撃結果,司書クララ,.,.,,,,
210,183,5日目,負傷兵シモン,,Skip,,.,.,,,,
211,184,5日目,羊飼いカタリナ,,Skip,,.,.,,,,
212,185,5日目,負傷兵シモン,白,希望 ,,吊り希望:羊.,.,,,,
213,186,5日目,旅人ニコラス,白,占い結果 ,神:人間,.,.,,,,
214,187,5日目,パン屋オットー,,Skip,,.,.,,,,
215,188,5日目,老人モーリッツ,,Skip,,.,.,,,,
216,189,5日目,旅人ニコラス,白,希望 ,,吊り希望:羊.,.,,,,
217,190,5日目,羊飼いカタリナ,白,希望 ,,吊り希望:屋.,.,,,,
218,191,5日目,老人モーリッツ,白,希望 ,,吊り希望:羊.,.,,,,
219,192,5日目,負傷兵シモン,白,考察 ,神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:狂人寄り 神:人狼寄り 樵:非村人 樵:非占い師 樵:非霊能者 樵:非狩人 樵:狂人寄り 樵:人狼寄り 羊:非村人 羊:非占い師 羊:非霊能者 羊:非狩人 羊:非狂人 羊:人狼寄り 年:非村人 年:非占い師 年:非霊能者 年:非狩人 年:狂人寄り 年:人狼寄り 神:村人寄り 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 書:非村人 書:非占い師 書:非霊能者 書:非狩人 書:狂人 書:非人狼 宿:非村人 宿:非占い師 宿:非霊能者 宿:非狩人 宿:狂人寄り 宿:人狼寄り 青:非村人 青:非占い師 青:非霊能者 青:非狩人 青:狂人 青:非人狼 屋:非村人 屋:非霊能者 屋:人狼寄り 商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:狂人 商:非人狼 旅:非村人 旅:人狼寄り 老:非村人 老:非霊能者 老:人狼寄り 修:非村人 修:非占い師 修:非霊能者 修:非狩人 修:狂人寄り 修:人狼寄り ,.,.,,,,
220,193,5日目,パン屋オットー,白,希望 ,,吊り希望:羊.,.,,,,
221,194,5日目,負傷兵シモン,白,Over,,.,.,,,,
222,195,5日目,パン屋オットー,白,考察 ,兵:非村人 兵:非霊能者 兵:人狼寄り 神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:狂人寄り 神:人狼寄り 樵:非村人 樵:非占い師 樵:非霊能者 樵:非狩人 樵:狂人寄り 樵:人狼寄り 羊:非村人 羊:非占い師 羊:非霊能者 羊:非狩人 羊:非狂人 羊:人狼寄り 年:非村人 年:非占い師 年:非霊能者 年:非狩人 年:狂人寄り 年:人狼寄り 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 神:村人寄り 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 書:非村人 書:非占い師 書:非霊能者 書:非狩人 書:狂人 書:非人狼 宿:非村人 宿:非占い師 宿:非霊能者 宿:非狩人 宿:狂人寄り 宿:人狼寄り 青:非村人 青:非占い師 青:非霊能者 青:非狩人 青:狂人 青:非人狼 商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:狂人 商:非人狼 旅:非村人 旅:人狼寄り 老:非村人 老:非霊能者 老:人狼寄り 修:非村人 修:非占い師 修:非霊能者 修:非狩人 修:狂人寄り 修:人狼寄り ,.,.,,,,
223,196,5日目,羊飼いカタリナ,白,考察 ,兵:非村人 兵:非霊能者 兵:人狼寄り 神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:狂人寄り 神:人狼寄り 樵:非村人 樵:非占い師 樵:非霊能者 樵:非狩人 樵:狂人寄り 樵:人狼寄り 年:非村人 年:非占い師 年:非霊能者 年:非狩人 年:狂人寄り 年:人狼寄り 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 神:村人寄り 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 書:非村人 書:非占い師 書:非霊能者 書:非狩人 書:狂人 書:非人狼 宿:非村人 宿:非占い師 宿:非霊能者 宿:非狩人 宿:狂人寄り 宿:人狼寄り 青:非村人 青:非占い師 青:非霊能者 青:非狩人 青:狂人 青:非人狼 屋:非村人 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 屋:人狼寄り 商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:狂人 商:非人狼 旅:非村人 旅:人狼寄り 老:非村人 老:非霊能者 老:人狼寄り 修:非村人 修:非占い師 修:非霊能者 修:非狩人 修:狂人寄り 修:人狼寄り ,.,.,,,,
224,197,5日目,旅人ニコラス,白,考察 ,兵:非村人 兵:非人狼 神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:狂人 神:非人狼 樵:非村人 樵:非占い師 樵:非霊能者 樵:非狩人 樵:狂人寄り 樵:人狼寄り 羊:非村人 羊:非占い師 羊:非霊能者 羊:非狩人 羊:非狂人 羊:人狼寄り 年:非村人 年:非占い師 年:非霊能者 年:非狩人 年:狂人寄り 年:人狼寄り 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 神:村人寄り 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 書:非村人 書:非占い師 書:非霊能者 書:非狩人 書:狂人 書:非人狼 宿:非村人 宿:非占い師 宿:非霊能者 宿:非狩人 宿:狂人寄り 宿:人狼寄り 青:非村人 青:非占い師 青:非霊能者 青:非狩人 青:狂人 青:非人狼 屋:非村人 屋:非霊能者 屋:人狼寄り 商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:狂人 商:非人狼 老:非村人 老:非霊能者 老:人狼寄り 修:非村人 修:非占い師 修:非霊能者 修:非狩人 修:狂人寄り 修:人狼寄り ,.,.,,,,
225,198,5日目,負傷兵シモン,白,Over,,.,.,,,,
226,199,5日目,老人モーリッツ,白,考察 ,兵:非村人 兵:非霊能者 兵:人狼寄り 神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:狂人寄り 神:人狼寄り 樵:非村人 樵:非占い師 樵:非霊能者 樵:非狩人 樵:狂人寄り 樵:人狼寄り 羊:非村人 羊:非占い師 羊:非霊能者 羊:非狩人 羊:非狂人 羊:人狼寄り 年:非村人 年:非占い師 年:非霊能者 年:非狩人 年:狂人寄り 年:人狼寄り 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 神:村人寄り 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 書:非村人 書:非占い師 書:非霊能者 書:非狩人 書:狂人 書:非人狼 宿:非村人 宿:非占い師 宿:非霊能者 宿:非狩人 宿:狂人寄り 宿:人狼寄り 青:非村人 青:非占い師 青:非霊能者 青:非狩人 青:狂人 青:非人狼 屋:非村人 屋:非霊能者 屋:人狼寄り 商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:狂人 商:非人狼 旅:非村人 旅:人狼寄り 修:非村人 修:非占い師 修:非霊能者 修:非狩人 修:狂人寄り 修:人狼寄り ,.,.,,,,
227,200,5日目,老人モーリッツ,白,Over,,.,.,,,,
228,201,5日目,パン屋オットー,白,Over,,.,.,,,,
229,202,5日目,羊飼いカタリナ,白,Over,,.,.,,,,
230,203,5日目,旅人ニコラス,白,Over,,.,.,,,,
231,,5日目,投票,灰,投票,兵:羊 羊:屋 兵:羊 屋:羊 旅:羊 老:羊 ,.,.,,,,
232,,5日目,処刑結果,白,処刑結果,羊飼いカタリナ,.,.,,,,
233,,5日目,旅人ニコラス,赤,襲撃希望 ,襲撃意思:神,.,.,,,,
234,,5日目,旅人ニコラス,赤,Over,,.,.,,,,
235,,5日目,襲撃結果,白,襲撃結果,負傷兵シモン,.,.,,,,
236,204,6日目,老人モーリッツ,,Skip,,.,.,,,,
237,205,6日目,旅人ニコラス,白,占い結果 ,屋:人間,.,.,,,,
238,206,6日目,パン屋オットー,,Skip,,.,.,,,,
239,207,6日目,パン屋オットー,白,希望 ,,吊り希望:老.,.,,,,
240,208,6日目,旅人ニコラス,白,希望 ,,吊り希望:老.,.,,,,
241,209,6日目,老人モーリッツ,白,希望 ,,吊り希望:屋.,.,,,,
