1,,プロローグ,青年ヨアヒム,赤,人狼CO,青:人狼CO ,.,.,,,,
102,89,2日目,少年ペーター,白,考察 ,修:非占い師 修:非霊能者 修:非狩人 修:非狂人 者:非占い師 者:非霊能者 者:非狩人 者:非狂人 者:非人狼 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 青:非占い師 青:非霊能者 青:非狩人 青:非狂人 青:非人狼 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 屋:非人狼 商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:人狼 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 旅:非人狼 老:村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 ,.,.,,,,
103,90,2日目,旅人ニコラス,白,考察 ,修:非占い師 修:非霊能者 修:非狩人 修:非狂人 者:非占い師 者:非霊能者 者:非狩人 者:非狂人 者:非人狼 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 年:非占い師 年:非霊能者 年:非狩人 年:非狂人 年:非人狼 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 神:人狼 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 青:非占い師 青:非霊能者 青:非狩人 青:非狂人 青:非人狼 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 屋:非人狼 商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 老:村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 ,.,.,,,,
104,91,2日目,少年ペーター,白,Over,,.,.,,,,
105,92,2日目,神父ジムゾン,白,Over,,.,.,,,,
106,93,2日目,行商人アルビン,白,Over,,.,.,,,,
107,94,2日目,負傷兵シモン,白,Over,,.,.,,,,
108,95,2日目,旅人ニコラス,白,Over,,.,.,,,,
109,96,2日目,青年ヨアヒム,白,ライン ,,.,.ライン:修兵 ,,,,
110,97,2日目,司書クララ,白,Over,,.,.,,,,
111,98,2日目,パン屋オットー,白,Over,,.,.,,,,
112,99,2日目,青年ヨアヒム,白,Over,,.,.,,,,
113,,2日目,投票,灰,投票,修:神 修:神 年:商 兵:商 神:商 書:神 修:神 青:修 屋:商 商:神 旅:神 修:神 ,.,.,,,,
114,,2日目,処刑結果,白,処刑結果,神父ジムゾン,.,.,,,,
115,,2日目,青年ヨアヒム,赤,襲撃希望 ,襲撃意思:書,.,.,,,,
116,,2日目,青年ヨアヒム,赤,Over,,.,.,,,,
117,,2日目,司書クララ,灰,霊能,書:神:人間,.,.,,,,
118,,2日目,襲撃結果,白,襲撃結果,司書クララ,.,.,,,,
119,100,3日目,行商人アルビン,,Skip,,.,.,,,,
120,101,3日目,シスターフリーデル,,Skip,,.,.,,,,
121,102,3日目,シスターフリーデル,白,希望 ,,吊り希望:商.,.,,,,
122,103,3日目,負傷兵シモン,,Skip,,.,.,,,,
123,104,3日目,シスターフリーデル,白,考察 ,者:村人寄り 者:非占い師 者:非霊能者 者:非狩人 者:非狂人 老:村人寄り 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 年:村人寄り 年:非占い師 年:非霊能者 年:非狩人 年:非狂人 年:非人狼 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 神:人狼寄り 書:村人寄り 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 青:村人寄り 青:非占い師 青:非霊能者 青:非狩人 青:非狂人 青:非人狼 屋:村人寄り 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 屋:非人狼 商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:人狼寄り 旅:非村人 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 旅:人狼寄り 老:村人寄り 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 ,.,.,,,,
124,105,3日目,パン屋オットー,,Skip,,.,.,,,,
125,106,3日目,旅人ニコラス,,Skip,,.,.,,,,
126,107,3日目,シスターフリーデル,白,Over,,.,.,,,,
127,108,3日目,少年ペーター,,Skip,,.,.,,,,
128,109,3日目,青年ヨアヒム,白,占い結果 ,旅:人狼,.,.,,,,
129,110,3日目,旅人ニコラス,白,希望 ,,吊り希望:商.,.,,,,
130,111,3日目,行商人アルビン,白,希望 ,,吊り希望:旅.,.,,,,
131,112,3日目,シスターフリーデル,白,Over,,.,.,,,,
132,113,3日目,少年ペーター,白,希望 ,,吊り希望:商.,.,,,,
133,114,3日目,シスターフリーデル,白,Over,,.,.,,,,
134,115,3日目,シスターフリーデル,白,Over,,.,.,,,,
135,116,3日目,パン屋オットー,白,希望 ,,吊り希望:商.,.,,,,
136,117,3日目,負傷兵シモン,白,希望 ,,吊り希望:商.,.,,,,
137,118,3日目,青年ヨアヒム,白,希望 ,,吊り希望:修.,.,,,,
138,119,3日目,負傷兵シモン,白,考察 ,修:村人寄り 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 者:村人寄り 者:非占い師 者:非霊能者 者:非狩人 者:非狂人 者:非人狼 老:村人寄り 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:村人寄り 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 年:村人寄り 年:非占い師 年:非霊能者 年:非狩人 年:非狂人 年:非人狼 神:村人寄り 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 神:非人狼 書:村人寄り 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 修:村人寄り 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 青:村人寄り 青:非占い師 青:非霊能者 青:非狩人 青:非狂人 青:非人狼 屋:村人寄り 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 屋:非人狼 商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:人狼寄り 旅:村人寄り 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 旅:非人狼 老:村人寄り 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:村人寄り 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 ,.,.,,,,
139,120,3日目,旅人ニコラス,白,考察 ,修:非占い師 修:非霊能者 修:非狩人 修:非狂人 者:非占い師 者:非霊能者 者:非狩人 者:非狂人 者:非人狼 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 年:非占い師 年:非霊能者 年:非狩人 年:非狂人 年:非人狼 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 神:人狼 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 青:非占い師 青:非霊能者 青:非狩人 青:非狂人 青:非人狼 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 屋:非人狼 商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:人狼 老:村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 ,.,.,,,,
140,121,3日目,パン屋オットー,白,考察 ,修:非占い師 修:非霊能者 修:非狩人 修:非狂人 者:非占い師 者:非霊能者 者:非狩人 者:非狂人 者:非人狼 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 年:非占い師 年:非霊能者 年:非狩人 年:非狂人 年:非人狼 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 青:非占い師 青:非霊能者 青:非狩人 青:非狂人 青:非人狼 商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:人狼 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 老:村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 ,.,.,,,,
141,122,3日目,行商人アルビン,白,考察 ,修:村人寄り 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 者:村人寄り 者:非占い師 者:非霊能者 者:非狩人 者:非狂人 者:非人狼 老:村人寄り 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:村人寄り 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 年:村人寄り 年:非占い師 年:非霊能者 年:非狩人 年:非狂人 年:非人狼 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 神:人狼寄り 書:村人寄り 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 修:村人寄り 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 青:村人寄り 青:非占い師 青:非霊能者 青:非狩人 青:非狂人 青:非人狼 屋:村人寄り 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 屋:非人狼 旅:非村人 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 旅:人狼寄り 老:村人寄り 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:村人寄り 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 ,.,.,,,,
142,123,3日目,青年ヨアヒム,白,考察 ,修:非村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:人狼 者:非占い師 者:非霊能者 者:非狩人 者:非狂人 者:非人狼 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 年:非占い師 年:非霊能者 年:非狩人 年:非狂人 年:非人狼 兵:非村人 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:人狼 神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 屋:非人狼 商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 旅:非村人 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 旅:人狼 老:村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 ,.,.,,,,
143,124,3日目,少年ペーター,白,考察 ,修:非占い師 修:非霊能者 修:非狩人 修:非狂人 者:非占い師 者:非霊能者 者:非狩人 者:非狂人 者:非人狼 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 青:非占い師 青:非霊能者 青:非狩人 青:非狂人 青:非人狼 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 屋:非人狼 商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:人狼 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 老:村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 ,.,.,,,,
144,125,3日目,パン屋オットー,白,Over,,.,.,,,,
145,126,3日目,旅人ニコラス,白,ライン ,,.,.ライン:神商 ,,,,
146,127,3日目,少年ペーター,白,Over,,.,.,,,,
147,128,3日目,行商人アルビン,白,Over,,.,.,,,,
148,129,3日目,負傷兵シモン,白,Over,,.,.,,,,
149,130,3日目,青年ヨアヒム,白,Over,,.,.,,,,
150,131,3日目,旅人ニコラス,白,Over,,.,.,,,,
151,,3日目,投票,灰,投票,修:商 修:商 年:商 兵:商 修:商 青:修 屋:商 商:旅 旅:商 修:商 ,.,.,,,,
152,,3日目,処刑結果,白,処刑結果,行商人アルビン,.,.,,,,
153,,3日目,青年ヨアヒム,赤,襲撃希望 ,襲撃意思:修,.,.,,,,
154,,3日目,青年ヨアヒム,赤,Over,,.,.,,,,
155,,3日目,襲撃結果,白,襲撃結果,シスターフリーデル,.,.,,,,
156,132,4日目,旅人ニコラス,,Skip,,.,.,,,,
157,133,4日目,少年ペーター,,Skip,,.,.,,,,
158,134,4日目,負傷兵シモン,,Skip,,.,.,,,,
159,135,4日目,青年ヨアヒム,白,占い結果 ,屋:人狼,.,.,,,,
160,136,4日目,パン屋オットー,,Skip,,.,.,,,,
161,137,4日目,旅人ニコラス,白,希望 ,,吊り希望:兵.,.,,,,
162,138,4日目,青年ヨアヒム,白,希望 ,,吊り希望:修.,.,,,,
163,139,4日目,パン屋オットー,白,希望 ,,吊り希望:兵.,.,,,,
164,140,4日目,負傷兵シモン,白,希望 ,,吊り希望:屋.,.,,,,
165,141,4日目,少年ペーター,白,希望 ,,吊り希望:兵.,.,,,,
166,142,4日目,少年ペーター,白,考察 ,修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 者:非占い師 者:非霊能者 者:非狩人 者:非狂人 者:非人狼 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 兵:非村人 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:人狼 神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 青:非占い師 青:非霊能者 青:非狩人 青:非狂人 青:非人狼 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:人狼 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 老:村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 ,.,.,,,,
167,143,4日目,負傷兵シモン,白,考察 ,修:村人寄り 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 者:村人寄り 者:非占い師 者:非霊能者 者:非狩人 者:非狂人 者:非人狼 老:村人寄り 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:村人寄り 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 年:村人寄り 年:非占い師 年:非霊能者 年:非狩人 年:非狂人 年:非人狼 神:村人寄り 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 神:非人狼 書:村人寄り 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 修:村人寄り 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 青:村人寄り 青:非占い師 青:非霊能者 青:非狩人 青:非狂人 青:非人狼 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:人狼寄り 旅:村人寄り 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 旅:非人狼 老:村人寄り 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:村人寄り 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 ,.,.,,,,
168,144,4日目,パン屋オットー,白,考察 ,修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 者:非占い師 者:非霊能者 者:非狩人 者:非狂人 者:非人狼 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 年:非占い師 年:非霊能者 年:非狩人 年:非狂人 年:非人狼 兵:非村人 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:人狼寄り 神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 青:非占い師 青:非霊能者 青:非狩人 青:非狂人 青:非人狼 商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:人狼 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 老:村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 ,.,.,,,,
169,145,4日目,青年ヨアヒム,白,考察 ,者:非占い師 者:非霊能者 者:非狩人 者:非狂人 者:非人狼 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 年:非占い師 年:非霊能者 年:非狩人 年:非狂人 年:非人狼 兵:非村人 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:人狼 神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 屋:非村人 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 屋:人狼 商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 旅:非村人 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 旅:人狼 老:村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 ,.,.,,,,
170,146,4日目,旅人ニコラス,白,考察 ,修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 者:非占い師 者:非霊能者 者:非狩人 者:非狂人 者:非人狼 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 年:非占い師 年:非霊能者 年:非狩人 年:非狂人 年:非人狼 兵:非村人 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:人狼 神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 神:人狼 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 青:非占い師 青:非霊能者 青:非狩人 青:非狂人 青:非人狼 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:人狼 老:村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 ,.,.,,,,
171,147,4日目,パン屋オットー,白,ライン ,,.,.ライン:兵商 ,,,,
172,148,4日目,青年ヨアヒム,白,Over,,.,.,,,,
173,149,4日目,少年ペーター,白,ライン ,,.,.ライン:兵商 ,,,,
174,150,4日目,旅人ニコラス,白,Over,,.,.,,,,
175,151,4日目,負傷兵シモン,白,Over,,.,.,,,,
176,152,4日目,パン屋オットー,白,Over,,.,.,,,,
177,153,4日目,少年ペーター,白,Over,,.,.,,,,
178,,4日目,投票,灰,投票,年:兵 兵:屋 青:兵 屋:兵 旅:兵 ,.,.,,,,
179,,4日目,処刑結果,白,処刑結果,負傷兵シモン,.,.,,,,
180,,4日目,青年ヨアヒム,赤,襲撃希望 ,襲撃意思:年,.,.,,,,
181,,4日目,青年ヨアヒム,赤,Over,,.,.,,,,
182,,4日目,襲撃結果,白,襲撃結果,少年ペーター,.,.,,,,
183,154,5日目,パン屋オットー,,Skip,,.,.,,,,
184,155,5日目,青年ヨアヒム,白,占い結果 ,老:人間,.,.,,,,
185,156,5日目,旅人ニコラス,,Skip,,.,.,,,,
186,157,5日目,パン屋オットー,白,希望 ,,吊り希望:旅.,.,,,,
187,158,5日目,旅人ニコラス,白,希望 ,,吊り希望:屋.,.,,,,
188,159,5日目,青年ヨアヒム,白,希望 ,,吊り希望:修.,.,,,,
189,160,5日目,パン屋オットー,白,考察 ,修:非村人 修:非占い師 修:非霊能者 修:非狩人 修:狂人 修:非人狼 者:非村人 者:非占い師 者:非霊能者 者:非狩人 老:非村人 老:非占い師 老:非霊能者 老:非狩人 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 年:非村人 年:非占い師 年:非霊能者 年:非狩人 年:狂人 年:非人狼 兵:非村人 兵:非占い師 兵:非霊能者 兵:非狩人 神:非村人 神:非占い師 神:非霊能者 神:非狩人 書:非村人 書:非占い師 書:非霊能者 書:非狩人 書:狂人 書:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 青:村人 青:非占い師 青:非霊能者 青:非狩人 青:非狂人 青:非人狼 商:非村人 商:非占い師 商:非霊能者 商:非狩人 旅:村人 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 老:村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 ,.,.,,,,
190,161,5日目,旅人ニコラス,白,考察 ,修:非村人 修:非占い師 修:非霊能者 修:非狩人 修:狂人 修:非人狼 者:非村人 者:非占い師 者:非霊能者 者:非狩人 老:非村人 老:非占い師 老:非霊能者 老:非狩人 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 年:非村人 年:非占い師 年:非霊能者 年:非狩人 年:狂人 年:非人狼 兵:非村人 兵:非占い師 兵:非霊能者 兵:非狩人 神:非村人 神:非占い師 神:非霊能者 神:非狩人 書:非村人 書:非占い師 書:非霊能者 書:非狩人 書:狂人 書:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 青:村人 青:非占い師 青:非霊能者 青:非狩人 青:非狂人 青:非人狼 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 商:非村人 商:非占い師 商:非霊能者 商:非狩人 老:村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 ,.,.,,,,
191,162,5日目,青年ヨアヒム,白,考察 ,修:非村人 修:非占い師 修:非霊能者 修:非狩人 者:非村人 者:非占い師 者:非霊能者 者:非狩人 老:非村人 老:非占い師 老:非霊能者 老:非狩人 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 年:非村人 年:非占い師 年:非霊能者 年:非狩人 年:狂人 年:非人狼 兵:非村人 兵:非占い師 兵:非霊能者 兵:非狩人 神:非村人 神:非占い師 神:非霊能者 神:非狩人 書:非村人 書:非占い師 書:非霊能者 書:非狩人 書:狂人 書:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 屋:村人 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 屋:非人狼 商:非村人 商:非占い師 商:非霊能者 商:非狩人 旅:村人 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 旅:非人狼 老:村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:非人狼 修:村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 ,.,.,,,,
192,163,5日目,パン屋オットー,白,Over,,.,.,,,,
193,164,5日目,旅人ニコラス,白,Over,,.,.,,,,
194,165,5日目,青年ヨアヒム,白,Over,,.,.,,,,
195,,5日目,投票,灰,投票,青:屋 屋:旅 旅:屋 ,.,.,,,,
196,,5日目,処刑結果,白,処刑結果,パン屋オットー,.,.,,,,
197,,エピローグ,ゲーム結果,白,ゲーム結果,人狼勝利,.,.,,,,
