1,,プロローグ,宿屋の女主人レジーナ,赤,人狼CO,宿:人狼CO ,.,.,,,,
98,88,2日目,シスターフリーデル,白,考察 ,商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:人狼 兵:非村人 兵:非占い師 兵:非狩人 兵:非狂人 兵:非人狼 樵:非占い師 樵:非霊能者 樵:非狩人 樵:非狂人 樵:非人狼 商:村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 商:村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 兵:村人 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:非人狼 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 神:非人狼 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 青:非占い師 青:非霊能者 青:非狩人 青:非狂人 青:非人狼 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 屋:非人狼 商:村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 旅:非村人 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 老:非村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 ,.,.,,,,
99,89,2日目,青年ヨアヒム,白,考察 ,商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:人狼寄り 兵:村人 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:非人狼 樵:村人寄り 樵:非占い師 樵:非霊能者 樵:非狩人 樵:非狂人 樵:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:非人狼 神:村人寄り 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 神:非人狼 書:村人寄り 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 宿:村人寄り 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 屋:村人寄り 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 屋:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 旅:村人寄り 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 旅:非人狼 老:非村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:人狼寄り 修:村人寄り 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 ,.,.,,,,
100,90,2日目,司書クララ,白,考察 ,商:村人寄り 商:人狼寄り 兵:非村人 兵:霊能者寄り 兵:非人狼 樵:村人寄り 樵:人狼寄り 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 神:村人寄り 神:人狼寄り 宿:村人寄り 宿:人狼寄り 青:村人寄り 青:人狼寄り 屋:村人寄り 屋:霊能者寄り 屋:人狼寄り 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 旅:村人寄り 旅:人狼寄り 老:非村人 老:人狼寄り 修:村人寄り 修:人狼寄り ,.,.,,,,
101,91,2日目,シスターフリーデル,白,Over,,.,.,,,,
102,92,2日目,青年ヨアヒム,白,Over,,.,.,,,,
103,93,2日目,宿屋の女主人レジーナ,白,Over,,.,.,,,,
104,94,2日目,神父ジムゾン,白,Over,,.,.,,,,
105,95,2日目,旅人ニコラス,白,Over,,.,.,,,,
106,96,2日目,司書クララ,白,Over,,.,.,,,,
107,97,2日目,木こりトーマス,白,Over,,.,.,,,,
108,98,2日目,パン屋オットー,白,Over,,.,.,,,,
109,,2日目,投票,灰,投票,商:旅 樵:商 商:旅 商:旅 神:商 書:商 宿:老 青:商 屋:商 商:旅 旅:商 修:商 ,.,.,,,,
110,,2日目,処刑結果,白,処刑結果,行商人アルビン,.,.,,,,
111,,2日目,宿屋の女主人レジーナ,赤,襲撃希望 ,襲撃意思:屋,.,.,,,,
112,,2日目,宿屋の女主人レジーナ,赤,Over,,.,.,,,,
113,,2日目,パン屋オットー,灰,霊能,屋:商:人間,.,.,,,,
114,,2日目,狩人,灰,狩人,修:宿,.,.,,,,
115,,2日目,襲撃結果,白,襲撃結果,パン屋オットー,.,.,,,,
116,99,3日目,司書クララ,,Skip,,.,.,,,,
117,100,3日目,宿屋の女主人レジーナ,白,占い結果 ,商:人狼,.,.,,,,
118,101,3日目,シスターフリーデル,,Skip,,.,.,,,,
119,102,3日目,木こりトーマス,,Skip,,.,.,,,,
120,103,3日目,青年ヨアヒム,,Skip,,.,.,,,,
121,104,3日目,旅人ニコラス,,Skip,,.,.,,,,
122,105,3日目,神父ジムゾン,,Skip,,.,.,,,,
123,106,3日目,神父ジムゾン,白,希望 ,,吊り希望:商.,.,,,,
124,107,3日目,司書クララ,白,希望 ,,吊り希望:商.,.,,,,
125,108,3日目,木こりトーマス,白,希望 ,,吊り希望:商.,.,,,,
126,109,3日目,宿屋の女主人レジーナ,白,希望 ,,吊り希望:商.,.,,,,
127,110,3日目,シスターフリーデル,白,希望 ,,吊り希望:商.,.,,,,
128,111,3日目,青年ヨアヒム,白,希望 ,,吊り希望:商.,.,,,,
129,112,3日目,旅人ニコラス,白,希望 ,,吊り希望:商.,.,,,,
130,113,3日目,神父ジムゾン,白,考察 ,商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:人狼寄り 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:非人狼 樵:村人寄り 樵:非占い師 樵:非霊能者 樵:非狩人 樵:非狂人 樵:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:非人狼 書:村人寄り 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 宿:村人寄り 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 青:村人寄り 青:非占い師 青:非霊能者 青:非狩人 青:非狂人 青:非人狼 屋:村人寄り 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 屋:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 旅:村人寄り 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 旅:非人狼 老:非村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:人狼寄り 修:村人寄り 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 ,.,.,,,,
131,114,3日目,宿屋の女主人レジーナ,白,考察 ,商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:人狼 樵:村人寄り 樵:非占い師 樵:非霊能者 樵:非狩人 樵:非狂人 樵:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:非人狼 神:村人寄り 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 神:非人狼 書:村人寄り 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 青:村人寄り 青:非占い師 青:非霊能者 青:非狩人 青:非狂人 青:非人狼 屋:村人寄り 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 屋:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 旅:非村人 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 老:非村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 修:村人寄り 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 ,.,.,,,,
132,115,3日目,シスターフリーデル,白,考察 ,商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:人狼 兵:非村人 兵:非占い師 兵:非狩人 兵:非狂人 兵:非人狼 樵:非占い師 樵:非霊能者 樵:非狩人 樵:非狂人 樵:非人狼 商:村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 商:村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 兵:村人 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:非人狼 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 神:非人狼 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 青:非占い師 青:非霊能者 青:非狩人 青:非狂人 青:非人狼 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 屋:非人狼 商:村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 旅:非村人 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 老:非村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 ,.,.,,,,
133,116,3日目,司書クララ,白,考察 ,商:村人寄り 商:非霊能者 商:人狼寄り 兵:非村人 兵:霊能者寄り 兵:非人狼 樵:村人寄り 樵:人狼寄り 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 神:村人寄り 神:人狼寄り 宿:村人寄り 宿:人狼寄り 青:村人寄り 青:人狼寄り 屋:村人寄り 屋:霊能者寄り 屋:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 旅:村人寄り 旅:人狼寄り 老:非村人 老:人狼寄り 修:村人寄り 修:人狼寄り ,.,.,,,,
134,117,3日目,木こりトーマス,白,考察 ,商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 兵:非村人 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:非人狼 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:非人狼 神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 神:非人狼 書:非村人 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 宿:非村人 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 青:非村人 青:非占い師 青:非霊能者 青:非狩人 青:非狂人 青:非人狼 屋:非村人 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 屋:非人狼 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 旅:非村人 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 旅:非人狼 老:非村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 修:非村人 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 ,.,.,,,,
135,118,3日目,旅人ニコラス,白,考察 ,商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:人狼寄り 兵:非村人 兵:非占い師 兵:霊能者寄り 兵:非狩人 兵:非狂人 兵:非人狼 樵:村人寄り 樵:非占い師 樵:非霊能者 樵:非狩人 樵:非狂人 樵:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:非人狼 神:村人寄り 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 神:非人狼 書:村人寄り 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 宿:村人寄り 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 青:村人寄り 青:非占い師 青:非霊能者 青:非狩人 青:非狂人 青:非人狼 屋:村人寄り 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 屋:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 老:非村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:人狼寄り 修:村人寄り 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 ,.,.,,,,
136,119,3日目,青年ヨアヒム,白,考察 ,商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:人狼寄り 兵:村人 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:非人狼 樵:村人寄り 樵:非占い師 樵:非霊能者 樵:非狩人 樵:非狂人 樵:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:非人狼 神:村人寄り 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 神:非人狼 書:村人寄り 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 宿:村人寄り 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 屋:村人寄り 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 屋:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 旅:村人寄り 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 旅:非人狼 老:非村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:人狼寄り 修:村人寄り 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 ,.,.,,,,
137,120,3日目,シスターフリーデル,白,Over,,.,.,,,,
138,121,3日目,旅人ニコラス,白,Over,,.,.,,,,
139,122,3日目,宿屋の女主人レジーナ,白,Over,,.,.,,,,
140,123,3日目,青年ヨアヒム,白,Over,,.,.,,,,
141,124,3日目,木こりトーマス,白,Over,,.,.,,,,
142,125,3日目,神父ジムゾン,白,Over,,.,.,,,,
143,126,3日目,司書クララ,白,Over,,.,.,,,,
144,,3日目,投票,灰,投票,樵:旅 神:旅 書:旅 宿:修 青:旅 旅:青 修:旅 ,.,.,,,,
145,,3日目,処刑結果,白,処刑結果,旅人ニコラス,.,.,,,,
146,,3日目,宿屋の女主人レジーナ,赤,襲撃希望 ,襲撃意思:樵,.,.,,,,
147,,3日目,宿屋の女主人レジーナ,赤,Over,,.,.,,,,
148,,3日目,狩人,灰,狩人,修:宿,.,.,,,,
149,,3日目,襲撃結果,白,襲撃結果,木こりトーマス,.,.,,,,
150,127,4日目,青年ヨアヒム,,Skip,,.,.,,,,
151,128,4日目,宿屋の女主人レジーナ,白,占い結果 ,商:人間,.,.,,,,
152,129,4日目,神父ジムゾン,,Skip,,.,.,,,,
153,130,4日目,シスターフリーデル,,Skip,,.,.,,,,
154,131,4日目,司書クララ,,Skip,,.,.,,,,
155,132,4日目,シスターフリーデル,白,希望 ,,吊り希望:商.,.,,,,
156,133,4日目,神父ジムゾン,白,希望 ,,吊り希望:商.,.,,,,
157,134,4日目,青年ヨアヒム,白,希望 ,,吊り希望:商.,.,,,,
158,135,4日目,司書クララ,白,希望 ,,吊り希望:商.,.,,,,
159,136,4日目,宿屋の女主人レジーナ,白,希望 ,,吊り希望:商.,.,,,,
160,137,4日目,青年ヨアヒム,白,考察 ,商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:人狼寄り 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:非人狼 樵:村人寄り 樵:非占い師 樵:非霊能者 樵:非狩人 樵:非狂人 樵:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:非人狼 神:村人寄り 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 神:非人狼 書:村人寄り 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 宿:村人寄り 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 屋:村人寄り 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 屋:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 旅:村人寄り 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 旅:非人狼 老:非村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:人狼寄り 修:村人寄り 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 ,.,.,,,,
161,138,4日目,神父ジムゾン,白,考察 ,商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:人狼寄り 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:非人狼 樵:村人寄り 樵:非占い師 樵:非霊能者 樵:非狩人 樵:非狂人 樵:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:非人狼 書:村人寄り 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 宿:村人寄り 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 青:村人寄り 青:非占い師 青:非霊能者 青:非狩人 青:非狂人 青:非人狼 屋:村人寄り 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 屋:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 旅:村人寄り 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 旅:非人狼 老:非村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 老:人狼寄り 修:村人寄り 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 ,.,.,,,,
162,139,4日目,司書クララ,白,考察 ,商:村人寄り 商:非霊能者 商:人狼寄り 兵:非村人 兵:霊能者寄り 兵:非人狼 樵:村人寄り 樵:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 神:村人寄り 神:人狼寄り 宿:村人寄り 宿:人狼寄り 青:村人寄り 青:人狼寄り 屋:村人寄り 屋:霊能者寄り 屋:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 旅:村人寄り 旅:人狼寄り 老:非村人 老:人狼寄り 修:村人寄り 修:人狼寄り ,.,.,,,,
163,140,4日目,宿屋の女主人レジーナ,白,考察 ,商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:人狼 樵:村人寄り 樵:非占い師 樵:非霊能者 樵:非狩人 樵:非狂人 樵:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:非人狼 神:村人寄り 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 神:非人狼 書:村人寄り 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 青:村人寄り 青:非占い師 青:非霊能者 青:非狩人 青:非狂人 青:非人狼 屋:村人寄り 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 屋:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 旅:非村人 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 老:非村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 修:村人寄り 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 ,.,.,,,,
164,141,4日目,シスターフリーデル,白,考察 ,商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:人狼 兵:非村人 兵:非占い師 兵:非狩人 兵:非狂人 兵:非人狼 樵:非占い師 樵:非霊能者 樵:非狩人 樵:非狂人 樵:非人狼 商:村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 商:村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 兵:村人 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:非人狼 神:非占い師 神:非霊能者 神:非狩人 神:非狂人 神:非人狼 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 青:非占い師 青:非霊能者 青:非狩人 青:非狂人 青:非人狼 屋:非占い師 屋:非霊能者 屋:非狩人 屋:非狂人 屋:非人狼 商:村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 旅:非村人 旅:非占い師 旅:非霊能者 旅:非狩人 旅:非狂人 老:非村人 老:非占い師 老:非霊能者 老:非狩人 老:非狂人 ,.,.,,,,
165,142,4日目,シスターフリーデル,白,Over,,.,.,,,,
166,143,4日目,宿屋の女主人レジーナ,白,Over,,.,.,,,,
167,144,4日目,青年ヨアヒム,白,Over,,.,.,,,,
168,145,4日目,司書クララ,白,Over,,.,.,,,,
169,146,4日目,神父ジムゾン,白,Over,,.,.,,,,
170,,4日目,投票,灰,投票,神:書 書:神 宿:商 青:神 修:神 ,.,.,,,,
171,,4日目,処刑結果,白,処刑結果,神父ジムゾン,.,.,,,,
172,,4日目,宿屋の女主人レジーナ,赤,襲撃希望 ,襲撃意思:兵,.,.,,,,
173,,4日目,宿屋の女主人レジーナ,赤,Over,,.,.,,,,
174,,4日目,狩人,灰,狩人,修:宿,.,.,,,,
175,,4日目,襲撃結果,白,襲撃結果,行商人アルビン,.,.,,,,
176,147,5日目,青年ヨアヒム,,Skip,,.,.,,,,
177,148,5日目,宿屋の女主人レジーナ,白,占い結果 ,商:人狼,.,.,,,,
178,149,5日目,シスターフリーデル,,Skip,,.,.,,,,
179,150,5日目,司書クララ,,Skip,,.,.,,,,
180,151,5日目,シスターフリーデル,白,希望 ,,吊り希望:商.,.,,,,
181,152,5日目,司書クララ,白,希望 ,,吊り希望:商.,.,,,,
182,153,5日目,青年ヨアヒム,白,希望 ,,吊り希望:商.,.,,,,
183,154,5日目,宿屋の女主人レジーナ,白,希望 ,,吊り希望:商.,.,,,,
184,155,5日目,青年ヨアヒム,白,考察 ,商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:狂人寄り 商:人狼寄り 兵:非村人 兵:非占い師 兵:非霊能者 兵:非狩人 兵:狂人 兵:非人狼 樵:非村人 樵:非占い師 樵:非霊能者 樵:非狩人 樵:狂人 樵:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:非人狼 神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:狂人寄り 神:人狼寄り 書:村人寄り 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 屋:非村人 屋:非占い師 屋:非霊能者 屋:非狩人 屋:狂人 屋:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 旅:非村人 旅:非占い師 旅:非霊能者 旅:非狩人 旅:狂人寄り 旅:人狼寄り 老:非村人 老:非占い師 老:非霊能者 老:非狩人 老:狂人寄り 老:人狼寄り 修:村人寄り 修:非占い師 修:非霊能者 修:非狩人 修:非狂人 修:非人狼 ,.,.,,,,
185,156,5日目,司書クララ,白,考察 ,商:非村人 商:非占い師 商:非霊能者 商:非狩人 商:狂人寄り 商:人狼寄り 兵:非村人 兵:非占い師 兵:非霊能者 兵:非狩人 兵:狂人寄り 兵:非人狼 樵:非村人 樵:非占い師 樵:非霊能者 樵:非狩人 樵:狂人寄り 樵:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 兵:村人寄り 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 神:非村人 神:非占い師 神:非霊能者 神:非狩人 神:狂人寄り 神:人狼寄り 宿:村人寄り 宿:人狼寄り 青:村人寄り 青:人狼寄り 屋:非村人 屋:非占い師 屋:非霊能者 屋:非狩人 屋:狂人寄り 屋:非人狼 商:村人寄り 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 旅:非村人 旅:非占い師 旅:非霊能者 旅:非狩人 旅:狂人寄り 旅:人狼寄り 老:非村人 老:非占い師 老:非霊能者 老:非狩人 老:狂人寄り 老:人狼寄り 修:村人寄り 修:人狼寄り ,.,.,,,,
186,157,5日目,シスターフリーデル,白,考察 ,商:非村人 商:非占い師 商:非霊能者 商:非狩人 兵:非村人 兵:非占い師 兵:非霊能者 兵:非狩人 兵:狂人 兵:非人狼 樵:非村人 樵:非占い師 樵:非霊能者 樵:非狩人 樵:狂人 樵:非人狼 商:村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 商:村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 兵:村人 兵:非占い師 兵:非霊能者 兵:非狩人 兵:非狂人 兵:非人狼 神:非村人 神:非占い師 神:非霊能者 神:非狩人 書:村人 書:非占い師 書:非霊能者 書:非狩人 書:非狂人 書:非人狼 宿:村人 宿:非占い師 宿:非霊能者 宿:非狩人 宿:非狂人 宿:非人狼 青:村人 青:非占い師 青:非霊能者 青:非狩人 青:非狂人 青:非人狼 屋:非村人 屋:非占い師 屋:非霊能者 屋:非狩人 屋:狂人 屋:非人狼 商:村人 商:非占い師 商:非霊能者 商:非狩人 商:非狂人 商:非人狼 旅:非村人 旅:非占い師 旅:非霊能者 旅:非狩人 老:非村人 老:非占い師 老:非霊能者 老:非狩人 ,.,.,,,,
